,link,title,company,salary,salary from,salary to,plus VAT,is super,technologies,date,localization,add. info0,add. info1,add. info2,add. info3
146,"https://www.pracuj.pl/praca/konserwator-trzebnica,oferta,1002966639",Konserwator,Tarczyński S.A.,,,,,False,,,Trzebnica,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
147,"https://www.pracuj.pl/praca/mechanik-spawacz-krakow,oferta,1002974112",Mechanik - Spawacz,RAFAŁ LIS FIRMA HANDLOWO-USŁUGOWA,,,,,False,,,Kraków,Pracownik fizyczny,"Pełny etat, Dodatkowa / tymczasowa",Umowa o pracę,Praca od zaraz
148,,Spawacz rurociągów,Multiserwis Sp. z o.o.,,,,,False,,,4 lokalizacje,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
149,"https://www.pracuj.pl/praca/spawacz-kedzierzyn-kozle-mostowa-30,oferta,1002974032",Spawacz,COMBI Engineering sp. z o.o.,,,,,False,,,Kędzierzyn-Koźle,Specjalista (Mid / Regular),Pełny etat,"Umowa o pracę, Kontrakt B2B",Szukamy wielu kandydatów (5 wakatów)
150,"https://www.pracuj.pl/praca/spawacz-goluski-pow-poznanski-dopiewska-60,oferta,1003005814",Spawacz,ZORIN sp. z o.o. SPÓŁKA KOMANDYTOWA,,,,,False,,,Gołuski (pow. poznański),Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
151,"https://www.pracuj.pl/praca/spawacz-mig-mag-tig-szwecja,oferta,10294156",Spawacz MIG MAG TIG,TOMASZ KUKULSKI TKPOL,15 000–20 000 zł brutto / mies.,15 000,20 000,False,False,,,"Skelleftea, Szwecja",Pracownik fizyczny,Pełny etat,Umowa o pracę,Szukamy wielu kandydatów (2 wakaty)
152,"https://www.pracuj.pl/praca/spawacz-tig-slusarz-pruszcz-gdanski-gerberowa-14,oferta,1002966075",Spawacz TIG - Ślusarz,Gary Woodpecker Arwid Kulesz,3 500–6 000 zł / mies. (zal. od umowy),3 500,6 000,False,True,,,Pruszcz Gdański,Pracownik fizyczny,Pełny etat,"Umowa o pracę, Kontrakt B2B",Szukamy wielu kandydatów
153,"https://www.pracuj.pl/praca/spawacz-slusarz-monter-z-mozliwoscia-przyuczenia-reszel-raclawicka-3,oferta,1002965877",Spawacz-Ślusarz-Monter (z możliwością przyuczenia),TEHACO sp. z o.o.,,,,,False,,,Reszel,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
154,"https://www.pracuj.pl/praca/spawacz-tuchom-pow-kartuski-gdynska-45,oferta,1002991321",Spawacz,Interplastic Roger Żółtowski,,,,,False,,,Tuchom (pow. kartuski),Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
155,"https://www.pracuj.pl/praca/spawacz-belgia,oferta,10296923",Spawacz,Job Talent NV,12 200–12 800 zł brutto / mies.,12 200,12 800,False,True,,,"Temse, Belgia",Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
156,"https://www.pracuj.pl/praca/spawacz-opole-polnocna-16,oferta,1002995895",Spawacz,TitanX Engine Cooling Sp. z o.o.,,,,,False,,,Opole,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
157,"https://www.pracuj.pl/praca/spawacz-monter-slupsk-ul-inwestycyjna-12,oferta,1002991010",Spawacz - Monter,Viscon Group Poland Sp. z o.o.,,,,,False,,,Słupsk,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
158,"https://www.pracuj.pl/praca/specjalista-ds-kadr-i-administracji-ksiegowej-wroclaw-krakowska-180,oferta,1002995789",Specjalista ds. kadr i administracji księgowej,K-HR sp. z o.o.,5 400–6 200 zł / mies. (zal. od umowy),5 400,6 200,False,False,,,"Wrocław, Krzyki",Specjalista (Mid / Regular),Pełny etat,"Umowa o pracę, Umowa zlecenie",Praca stacjonarna
159,"https://www.pracuj.pl/praca/spawacz-tig-141-gdansk-elblaska-130,oferta,1003004591",Spawacz TIG 141,JK Polska Sp. z o.o.,,,,,False,,,"Gdańsk, Rudniki",Pracownik fizyczny,Pełny etat,Umowa o pracę,Запрошуємо працівників з України
160,"https://www.pracuj.pl/praca/monter-maszyn-instalator-maszyn-slupsk-ul-inwestycyjna-12,oferta,1002975504",Monter Maszyn - Instalator Maszyn,Viscon Group Poland Sp. z o.o.,,,,,False,,,Słupsk,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
161,"https://www.pracuj.pl/praca/spawacz-ka-monter-ka-sieci-i-instalacji-cieplowniczych-warszawa,oferta,1002986646",Spawacz/ka - monter/ka sieci i instalacji ciepłowniczych,Veolia Energia Warszawa,,,,,False,,,Warszawa,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
162,"https://www.pracuj.pl/praca/spawacz-czekanow-pow-tarnogorski-gliwicka-1a,oferta,1003004296",Spawacz,CZEKAMET PL SP. Z O.O. SPÓŁKA KOMANDYTOWA,,,,,False,,,Czekanów (pow. tarnogórski),Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
163,"https://www.pracuj.pl/praca/spawacz-slusarz-tokarz-poznan-glogowska-14,oferta,1003003605",Spawacz - Ślusarz - Tokarz,Międzynarodowe Targi Poznańskie sp. z o.o.,,,,,False,,,"Poznań, Grunwald",Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
164,"https://www.pracuj.pl/praca/spawacz-cienkie-blachy-ze-stali-czarnej-i-nierdzewnej-krepice-pow-sredzki-kwiatowa-26,oferta,1002989261",Spawacz - cienkie blachy ze stali czarnej i nierdzewnej,Soda Pluss Sp. z o.o.,5 300–6 500 zł brutto / mies.,5 300,6 500,False,False,,,Krępice (pow. średzki),Pracownik fizyczny,Pełny etat,Umowa o pracę,Szukamy wielu kandydatów (3 wakaty)
165,"https://www.pracuj.pl/praca/spawacz-czarkow-pow-pszczynski,oferta,1002988966",Spawacz,CALMTEC,,,,,False,,,Czarków (pow. pszczyński),Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
166,"https://www.pracuj.pl/praca/spawacz-zabrze-szybowa-14c,oferta,1002963045",Spawacz,MARANI sp. z o.o.,,,,,False,,,Zabrze,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
167,"https://www.pracuj.pl/praca/spawacz-tig-slusarz-sulejowek-hotelowa-12,oferta,1003002861",Spawacz TIG - Ślusarz,ART INTELLIGENCE sp. z o.o.,,,,,False,,,Sulejówek,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
168,"https://www.pracuj.pl/praca/monter-spawacz-brzesko,oferta,1003002423",Monter - Spawacz,MYRLAND,5 000–7 500 zł brutto / mies.,5 000,7 500,False,False,,,Brzesko,Pracownik fizyczny,Pełny etat,Umowa o pracę,Szukamy wielu kandydatów (4 wakaty)
169,"https://www.pracuj.pl/praca/monter-konserwator-sieci-wodno-kanalizacyjnych-zabrze-wolnosci-215,oferta,1003001949",Monter - Konserwator sieci wodno-kanalizacyjnych,ZABRZAŃSKIE PRZEDSIĘBIORSTWO WODOCIĄGÓW I KANALIZACJI sp. z o.o.,3 600–5 250 zł brutto / mies.,3 600,5 250,False,False,,,Zabrze,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
170,"https://www.pracuj.pl/praca/spawacz-tig-141-warszawa-domaniewska-37,oferta,1002958253",Spawacz TIG 141,ORION GROUP POLAND sp. z o.o.,48–63 zł brutto / godz.,48,63,False,False,,,"Warszawa, Mokotów",Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
171,"https://www.pracuj.pl/praca/spawacz-zabierzow-pow-krakowski,oferta,1002971569",Spawacz,EUROLOOP sp. z o.o.,4 000–6 600 zł / mies. (zal. od umowy),4 000,6 600,False,False,,,Zabierzów (pow. krakowski),Pracownik fizyczny,Pełny etat,"Umowa o pracę, Umowa zlecenie, Kontrakt B2B",Praca stacjonarna
172,"https://www.pracuj.pl/praca/spawacz-stoczniowy-mig-mag-135-136-holandia,oferta,10276370",Spawacz stoczniowy MIG / MAG (135 / 136),Brasco Majchrzyk Kot Sp. Jawna,,,,,True,,,Holandia,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
173,"https://www.pracuj.pl/praca/spawacz-leszno,oferta,1003001449",Spawacz,EXWIND S.C. D.J.GROBELNI,,,,,False,,,Leszno,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
174,"https://www.pracuj.pl/praca/spawacz-tig-holandia,oferta,10299271",Spawacz TIG,Armadas BV,,,,,False,,,"Hapert , Holandia",Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
175,"https://www.pracuj.pl/praca/operator-maszyn-wydzial-blach-tasm-i-odlewni-gliwice-metalowcow-6,oferta,1002958305","Operator maszyn - wydział blach, taśm i odlewni","Walcownia Metali Nieżelaznych ""ŁABĘDY"" S.A.",,,,,False,,,Gliwice,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
176,"https://www.pracuj.pl/praca/spawacz-141-111-wielka-brytania,oferta,10319816",Spawacz 141 - 111,HITACHI ZOSEN INOVA POLSKA SP. Z O.O.,,,,,False,,,Wielka Brytania,Pracownik fizyczny,Pełny etat,Umowa o pracę,Szukamy wielu kandydatów (15 wakatów)
177,"https://www.pracuj.pl/praca/monter-konstrukcji-stalowych-spawacz-wroclaw-lowiecka-24,oferta,1002969531",Monter konstrukcji stalowych - Spawacz,EDWARD SMACZYŃSKI EDEX-POL,6 000–10 920 zł / mies. (zal. od umowy),6 000,10 920,False,False,,,"Wrocław, Śródmieście",Pracownik fizyczny,Pełny etat,"Umowa o pracę, Kontrakt B2B",Szukamy wielu kandydatów (4 wakaty)
178,"https://www.pracuj.pl/praca/spawacz-gliwice,oferta,1002953679",Spawacz,SERWIS POJAZDÓW KOLEJOWYCH A. KORCZ sp.j.,,,,,False,,,Gliwice,Pracownik fizyczny,Pełny etat,Umowa o pracę,Szukamy wielu kandydatów (3 wakaty)
179,"https://www.pracuj.pl/praca/spawacz-gliwice-wschodnia-40,oferta,1002999062",Spawacz,THOMAS Sp. z o.o.,,,,,False,,,Gliwice,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
180,"https://www.pracuj.pl/praca/spawacz-olecko-przemyslowa-7,oferta,1002999013",Spawacz,NEW MBK sp. z o.o.,4 000–8 000 zł brutto / mies.,4 000,8 000,False,False,,,Olecko,Pracownik fizyczny,Pełny etat,Umowa o pracę,Szukamy wielu kandydatów
181,"https://www.pracuj.pl/praca/monter-instalacji-sanitarnych-i-grzewczych-nidzica-kolejowa-27d,oferta,1002953206",Monter instalacji sanitarnych i grzewczych,INS-BUD PLUS SP. Z O.O.,4 500–6 500 zł brutto / mies.,4 500,6 500,False,False,,,Nidzica,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
182,"https://www.pracuj.pl/praca/spawacz-135-wojkowice-maksymiliana-gierymskiego-8,oferta,1002968068",Spawacz 135,IMPERIAL WORLD sp. z o.o.,5 000–8 000 zł / mies. (zal. od umowy),5 000,8 000,False,False,,,Wojkowice,Pracownik fizyczny,"Pełny etat, Część etatu, Dodatkowa / tymczasowa","Umowa o pracę, Kontrakt B2B",Praca stacjonarna
183,"https://www.pracuj.pl/praca/spawacz-wojkowice-maksymiliana-gierymskiego-8,oferta,1002968067",Spawacz,IMPERIAL WORLD sp. z o.o.,5 000–8 000 zł brutto / mies.,5 000,8 000,False,False,,,Wojkowice,Pracownik fizyczny,"Pełny etat, Część etatu, Dodatkowa / tymczasowa",Umowa o pracę,Praca stacjonarna
184,"https://www.pracuj.pl/praca/spawacz-slusarz-siemianowice-slaskie,oferta,1002967815",Spawacz - Ślusarz,PPHU DALPOL TOMASZ PALION,,,,,False,,,Siemianowice Śląskie,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
185,"https://www.pracuj.pl/praca/spawacz-niemcy,oferta,10304291",Spawacz,Stabar Sp. z o.o.,,,,,False,,,Niemcy,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
186,"https://www.pracuj.pl/praca/monter-spawacz-julianowo-pow-zninski,oferta,1002997509",Monter - Spawacz,PRZEDSIĘBIORSTWO BUDOWLANE KOMIN - PIEC - BUD MAJCHERCZYK I WSPÓLNICY SPÓŁKA JAWNA,,,,,False,,,Julianowo (pow. żniński),Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
187,"https://www.pracuj.pl/praca/spawacz-aluminium-wroclaw-fabryczna-12,oferta,1002966988",Spawacz aluminium,ALSTOM POLSKA S.A. Oddział we Wrocławiu,,,,,False,,,"Wrocław, Fabryczna",Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
188,"https://www.pracuj.pl/praca/spawacz-slusarz-tarnobrzeg-chmielowska-18,oferta,1002966197",Spawacz - Ślusarz,"ZAKŁAD TRANSPORTU KOLEJOWEGO ""SIARKOPOL"" sp. z o.o.",,,,,False,,,Tarnobrzeg,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
189,"https://www.pracuj.pl/praca/mechanik-spawacz-wilkowice-pow-bielski-furmaniec-6,oferta,1002996377",Mechanik - Spawacz,"KERA-CERAMIKA GRAŻYNA RAJZER , MARCIN RAJZER -s.c.",,,,,True,,,Wilkowice (pow. bielski),Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
190,"https://www.pracuj.pl/praca/spawacz-krzyzany-pow-gizycki,oferta,1002965601",Spawacz,R-SPAW FPU Łukasz Ruszczyk,,,,,False,,,Krzyżany (pow. giżycki),Pracownik fizyczny,Pełny etat,"Umowa o pracę, Umowa zlecenie",Praca od zaraz
