,link,title,company,salary,salary from,salary to,plus VAT,is super,technologies,date,localization,add. info0,add. info1,add. info2,add. info3
398,"https://www.pracuj.pl/praca/elektromonter-w-terenowej-jednostce-eksploatacji-jaroslaw,oferta,1003009754",Elektromonter w Terenowej Jednostce Eksploatacji,OPERATOR GAZOCIĄGÓW PRZESYŁOWYCH GAZ-SYSTEM S.A.,,,,,False,,,Jarosław,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
399,"https://www.pracuj.pl/praca/krajowy-lub-miedzynarodowy-kierowca-kat-c-lub-c%2be-niemcy,oferta,10308000",Krajowy lub międzynarodowy Kierowca kat. C lub C+E,LUKSMANN Sp. z o. o.,17 000–24 000 zł brutto / mies.,17 000,24 000,False,False,,,"Berlin, Drezno, Magdeburg, Cottbus, Hamburg, Brema Dortmund
Monachium, Bamberg, Frankfurt, Rostock, Wurzburg i inne, Niemcy",Pracownik fizyczny,Pełny etat,Umowa o pracę,Szukamy wielu kandydatów (20 wakatów)
400,"https://www.pracuj.pl/praca/elektromonter-sieci-wn-bedzin,oferta,1002978922",Elektromonter Sieci WN,TAURON Dystrybucja Spółka Akcyjna,,,,,True,,,Będzin,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
401,"https://www.pracuj.pl/praca/kierowca-miedzynarodowy-kat-c%2be-dlugoleka-pow-wroclawski,oferta,1002978903",Kierowca międzynarodowy kat. C+E,FIGANIAK PAWEŁ USŁUGI TRANSPORTOWE PAWTRANS,8 000–8 400 zł brutto / mies.,8 000,8 400,False,False,,,Długołęka (pow. wrocławski),Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
402,"https://www.pracuj.pl/praca/kierowca-c%2be-niepolomice,oferta,1003009664",Kierowca C+E,MGC-podesty ruchome Krystian Gręda,6 500–7 500 zł brutto / mies.,6 500,7 500,False,False,,,Niepołomice,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
403,"https://www.pracuj.pl/praca/kierowca-krajowy-kat-c%2be-swietochlowice,oferta,1002995718",Kierowca krajowy kat. C+E,DELTA TRANS LOGISTIK sp. z o.o.,,,,,False,,,Świętochłowice,Pracownik fizyczny,Pełny etat,Umowa o pracę,Szukamy wielu kandydatów
404,"https://www.pracuj.pl/praca/pracownik-pomocy-drogowej-krakow-na-zaleczu-1,oferta,1003009663",Pracownik pomocy drogowej,Inspect Car Robert Krzyżek,4 500–6 000 zł / mies. (zal. od umowy),4 500,6 000,False,False,,,"Kraków, Czyżyny",Pracownik fizyczny,"Pełny etat, Część etatu","Umowa o pracę, Umowa zlecenie",Praca mobilna
405,"https://www.pracuj.pl/praca/kierowca-zaopatrzeniowiec-szczecin-hangarowa-8,oferta,1002978810",Kierowca - Zaopatrzeniowiec,"""NEPTUN"" SHIP SERVICE LTD. sp. z o.o.",,,,,False,,,"Szczecin, Prawobrzeże",Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
406,"https://www.pracuj.pl/praca/kierowca-krajowy-kat-b-blonie-wies-pow-warszawski-zachodni,oferta,1002990887",Kierowca krajowy kat. B,AUTO LUBARCIAK,,,,,True,,,Błonie-Wieś (pow. warszawski zachodni),Pracownik fizyczny,"Pełny etat, Część etatu, Dodatkowa / tymczasowa","Umowa o pracę, Umowa zlecenie, Kontrakt B2B",Szukamy wielu kandydatów (5 wakatów)
407,"https://www.pracuj.pl/praca/kierowca-mechanik-krakow,oferta,1002965122",Kierowca - Mechanik,Sabaj System Sp. z o.o.,,,,,True,,,Kraków,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca mobilna
