,link,title,company,salary,salary from,salary to,plus VAT,is super,technologies,date,localization,add. info0,add. info1,add. info2,add. info3
54,"https://www.pracuj.pl/praca/specjalistka-specjalista-w-zespole-ds-ewidencji-sprzedazy-lodz,oferta,1002986200",Specjalistka / Specjalista w Zespole ds. Ewidencji Sprzedaży,PGE Energetyka Kolejowa Centrum Usług Wspólnych,,,,,False,,,Łódź,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca stacjonarna
55,"https://www.pracuj.pl/praca/data-scientist-warszawa,oferta,1002985977",Data Scientist,WINGED IT SP Z O O,33 000–37 000 zł netto (+ VAT) / mies.,33 000,37 000,True,True,,,Warszawa,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",Pełny etat,Kontrakt B2B,Praca od zaraz
56,"https://www.pracuj.pl/praca/programista-hurtowni-danych-bi-warszawa,oferta,1002994541",Programista Hurtowni Danych/BI,GRUPA PZU,,,,,False,,,Warszawa,Ekspert,Pełny etat,Umowa o pracę,Praca hybrydowa
57,"https://www.pracuj.pl/praca/data-analyst-warszawa,oferta,1003003637",Data Analyst,HR Level Up,,,,,False,,,Miejsce pracy:Cała Polska (praca zdalna)Siedziba firmy:Warszawa,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca zdalna
58,"https://www.pracuj.pl/praca/stazysta-tka-w-dziale-business-operations-support-platny-staz-warszawa,oferta,1002974317",Stażysta /-tka w Dziale Business Operations & Support (Płatny staż),Sanofi,,,,,True,,,Warszawa,Praktykant / Stażysta,"Pełny etat, Część etatu",Umowa zlecenie,"Praca stacjonarna, Praca hybrydowa"
59,"https://www.pracuj.pl/praca/commercial-analytics-insights-manager-warszawa,oferta,1002963612",Commercial Analytics & Insights Manager,Astellas,,,,,True,,,Warszawa,Menedżer,Pełny etat,Umowa o pracę,Praca hybrydowa
60,,Specjalistka/Specjalista ds. walidacji modeli,Bank BPH Spółka Akcyjna,,,,,False,,,2 lokalizacje,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",Pełny etat,Umowa o pracę,Запрошуємо працівників з України
61,"https://www.pracuj.pl/praca/test-environment-support-engineer-gdynia,oferta,1002969597",Test Environment Support Engineer,emagine sp. z o.o,120–135 zł netto (+ VAT) / godz.,120,135,True,True,,,Gdynia,Starszy specjalista (Senior),Pełny etat,Kontrakt B2B,Szukamy wielu kandydatów (2 wakaty)
62,"https://www.pracuj.pl/praca/data-analyst-scientist-warszawa-chlodna-51,oferta,1002974140",Data Analyst / Scientist,ALGOMINE,,,,,True,,,"Miejsce pracy:Cała Polska (praca zdalna)Siedziba firmy:Warszawa, Wola","Specjalista (Mid / Regular), Młodszy specjalista (Junior)",Pełny etat,Kontrakt B2B,Praca od zaraz
63,"https://www.pracuj.pl/praca/operations-analyst-warszawa-aleje-jerozolimskie-44,oferta,1002992038",Operations Analyst,LITE E-COMMERCE sp. z o.o.,8 000–13 000 zł / mies. (zal. od umowy),8 000,13 000,False,True,,,"Warszawa, Śródmieście",Specjalista (Mid / Regular),Pełny etat,"Umowa zlecenie, Kontrakt B2B",Praca hybrydowa
